Ping:,26.992,ms,Download:,91.8,Mbit/s,Upload:,14.31,Mbit/s,11/24/2016 13:36
Ping:,24.532,ms,Download:,88.19,Mbit/s,Upload:,14.12,Mbit/s,11/24/2016 13:36
Ping:,20.225,ms,Download:,59.86,Mbit/s,Upload:,14.11,Mbit/s,11/24/2016 13:37
Ping:,19.332,ms,Download:,91.81,Mbit/s,Upload:,14.22,Mbit/s,11/24/2016 13:37
Ping:,22.494,ms,Download:,92.05,Mbit/s,Upload:,14.08,Mbit/s,11/24/2016 13:38
Ping:,17.586,ms,Download:,91.88,Mbit/s,Upload:,14.18,Mbit/s,11/24/2016 13:39
Ping:,21.835,ms,Download:,92.18,Mbit/s,Upload:,14.07,Mbit/s,11/24/2016 13:39
Ping:,20.464,ms,Download:,92.05,Mbit/s,Upload:,14.13,Mbit/s,11/24/2016 13:40
Ping:,19.293,ms,Download:,90.79,Mbit/s,Upload:,14.14,Mbit/s,11/24/2016 13:40
Ping:,20.354,ms,Download:,92.64,Mbit/s,Upload:,14.07,Mbit/s,11/24/2016 13:41
Ping:,19.01,ms,Download:,91.86,Mbit/s,Upload:,14.38,Mbit/s,11/24/2016 13:41
Ping:,18.092,ms,Download:,92.24,Mbit/s,Upload:,14.23,Mbit/s,11/24/2016 13:42
Ping:,18.137,ms,Download:,91.64,Mbit/s,Upload:,14.32,Mbit/s,11/24/2016 13:42
Ping:,18.344,ms,Download:,92.85,Mbit/s,Upload:,14.2,Mbit/s,11/24/2016 13:43
Ping:,23.328,ms,Download:,92.21,Mbit/s,Upload:,14.2,Mbit/s,11/24/2016 13:43
Ping:,17.908,ms,Download:,92.24,Mbit/s,Upload:,11.36,Mbit/s,11/24/2016 13:43
Ping:,19.291,ms,Download:,92.41,Mbit/s,Upload:,14.03,Mbit/s,11/24/2016 13:44
Ping:,20.117,ms,Download:,90.39,Mbit/s,Upload:,14.17,Mbit/s,11/24/2016 13:45
Ping:,19.579,ms,Download:,92.55,Mbit/s,Upload:,14.06,Mbit/s,11/24/2016 13:45
Ping:,16.364,ms,Download:,78.51,Mbit/s,Upload:,13.71,Mbit/s,11/24/2016 13:46
Ping:,19.147,ms,Download:,91.49,Mbit/s,Upload:,14.17,Mbit/s,11/24/2016 13:46
Ping:,19.342,ms,Download:,91.46,Mbit/s,Upload:,14.16,Mbit/s,11/24/2016 13:47
Ping:,21.959,ms,Download:,91.19,Mbit/s,Upload:,14.37,Mbit/s,11/24/2016 13:47
Ping:,19.951,ms,Download:,91.64,Mbit/s,Upload:,13.87,Mbit/s,11/24/2016 13:48
Ping:,17.13,ms,Download:,90.47,Mbit/s,Upload:,14.38,Mbit/s,11/24/2016 13:48
Ping:,19.822,ms,Download:,91.9,Mbit/s,Upload:,14.19,Mbit/s,11/24/2016 13:49
Ping:,20.559,ms,Download:,91.96,Mbit/s,Upload:,14.18,Mbit/s,11/24/2016 13:49
Ping:,16.649,ms,Download:,92.24,Mbit/s,Upload:,14.23,Mbit/s,11/24/2016 13:50
Ping:,21.036,ms,Download:,90.93,Mbit/s,Upload:,13.97,Mbit/s,11/24/2016 13:50
Ping:,22.457,ms,Download:,92.36,Mbit/s,Upload:,14.28,Mbit/s,11/24/2016 13:51
Ping:,18.345,ms,Download:,91.42,Mbit/s,Upload:,14.22,Mbit/s,11/24/2016 13:51
Ping:,22.255,ms,Download:,91.36,Mbit/s,Upload:,14.14,Mbit/s,11/24/2016 13:52
Ping:,18.681,ms,Download:,91.5,Mbit/s,Upload:,14.21,Mbit/s,11/24/2016 13:52
Ping:,17.665,ms,Download:,92.04,Mbit/s,Upload:,14.03,Mbit/s,11/24/2016 13:53
Ping:,22.605,ms,Download:,91.04,Mbit/s,Upload:,14.31,Mbit/s,11/24/2016 13:53
Ping:,17.445,ms,Download:,92.07,Mbit/s,Upload:,14.12,Mbit/s,11/24/2016 13:54
Ping:,20.771,ms,Download:,92.14,Mbit/s,Upload:,9.23,Mbit/s,11/24/2016 13:54
Ping:,18.916,ms,Download:,92.3,Mbit/s,Upload:,13.97,Mbit/s,11/24/2016 13:55
Ping:,19.17,ms,Download:,92.27,Mbit/s,Upload:,14.06,Mbit/s,11/24/2016 13:55
Ping:,19.197,ms,Download:,91.89,Mbit/s,Upload:,10.73,Mbit/s,11/24/2016 13:56
Ping:,20.921,ms,Download:,92.37,Mbit/s,Upload:,14.16,Mbit/s,11/24/2016 13:56
Ping:,18.565,ms,Download:,91.98,Mbit/s,Upload:,14.35,Mbit/s,11/24/2016 13:57
Ping:,18.607,ms,Download:,92,Mbit/s,Upload:,14.05,Mbit/s,11/24/2016 13:57
Ping:,17.826,ms,Download:,91.14,Mbit/s,Upload:,14.3,Mbit/s,11/24/2016 13:58
Ping:,19.038,ms,Download:,92.06,Mbit/s,Upload:,10.85,Mbit/s,11/24/2016 13:58
Ping:,19.712,ms,Download:,90.45,Mbit/s,Upload:,14.28,Mbit/s,11/24/2016 13:59
Ping:,19.754,ms,Download:,92.21,Mbit/s,Upload:,14.33,Mbit/s,11/24/2016 13:59
Ping:,22.427,ms,Download:,88.81,Mbit/s,Upload:,7.4,Mbit/s,11/24/2016 14:00
Ping:,19.862,ms,Download:,92.41,Mbit/s,Upload:,14.46,Mbit/s,11/24/2016 14:00
Ping:,18.858,ms,Download:,92.25,Mbit/s,Upload:,14.25,Mbit/s,11/24/2016 14:01
Ping:,21.899,ms,Download:,91.53,Mbit/s,Upload:,13.95,Mbit/s,11/24/2016 14:01
Ping:,19.482,ms,Download:,91.09,Mbit/s,Upload:,13.7,Mbit/s,11/24/2016 14:02
Ping:,25.331,ms,Download:,84.75,Mbit/s,Upload:,13.89,Mbit/s,11/24/2016 14:02
Ping:,19.632,ms,Download:,92.42,Mbit/s,Upload:,14.23,Mbit/s,11/24/2016 14:03
Ping:,18.816,ms,Download:,92.26,Mbit/s,Upload:,13.31,Mbit/s,11/24/2016 14:03
Ping:,20.994,ms,Download:,92,Mbit/s,Upload:,14.06,Mbit/s,11/24/2016 14:04
Ping:,19.366,ms,Download:,91.46,Mbit/s,Upload:,13.83,Mbit/s,11/24/2016 14:04
Ping:,18.014,ms,Download:,90.88,Mbit/s,Upload:,14.09,Mbit/s,11/24/2016 14:05
Ping:,17.715,ms,Download:,90.23,Mbit/s,Upload:,14.16,Mbit/s,11/24/2016 14:05
Ping:,20.273,ms,Download:,91.82,Mbit/s,Upload:,14.18,Mbit/s,11/24/2016 14:06
Ping:,17.505,ms,Download:,83.68,Mbit/s,Upload:,11.81,Mbit/s,11/24/2016 14:06
Ping:,20.7,ms,Download:,88.98,Mbit/s,Upload:,13.96,Mbit/s,11/24/2016 14:07
Ping:,21.189,ms,Download:,92.17,Mbit/s,Upload:,14.25,Mbit/s,11/24/2016 14:07
Ping:,21.28,ms,Download:,91.8,Mbit/s,Upload:,13.8,Mbit/s,11/24/2016 14:08
Ping:,21.942,ms,Download:,92.22,Mbit/s,Upload:,14.09,Mbit/s,11/24/2016 14:08
Ping:,21.935,ms,Download:,91.83,Mbit/s,Upload:,14.04,Mbit/s,11/24/2016 14:09
Ping:,22.176,ms,Download:,92.25,Mbit/s,Upload:,14.01,Mbit/s,11/24/2016 14:09
Ping:,20.493,ms,Download:,91.81,Mbit/s,Upload:,14.3,Mbit/s,11/24/2016 14:10
Ping:,20.933,ms,Download:,91.76,Mbit/s,Upload:,11,Mbit/s,11/24/2016 14:10
Ping:,22.627,ms,Download:,91.79,Mbit/s,Upload:,14.28,Mbit/s,11/24/2016 14:11
Ping:,20.212,ms,Download:,88.41,Mbit/s,Upload:,14.2,Mbit/s,11/24/2016 14:11
Ping:,20.465,ms,Download:,90.03,Mbit/s,Upload:,14.05,Mbit/s,11/24/2016 14:12
Ping:,22.501,ms,Download:,91.2,Mbit/s,Upload:,14.31,Mbit/s,11/24/2016 14:12
Ping:,21.149,ms,Download:,91.98,Mbit/s,Upload:,13.84,Mbit/s,11/24/2016 14:13
Ping:,22.679,ms,Download:,92.04,Mbit/s,Upload:,13.91,Mbit/s,11/24/2016 14:13
Ping:,20.85,ms,Download:,92.04,Mbit/s,Upload:,13.93,Mbit/s,11/24/2016 14:14
Ping:,19.671,ms,Download:,92.5,Mbit/s,Upload:,14,Mbit/s,11/24/2016 14:14
Ping:,21.312,ms,Download:,91.17,Mbit/s,Upload:,14.22,Mbit/s,11/24/2016 14:15
Ping:,21.569,ms,Download:,92.02,Mbit/s,Upload:,14.15,Mbit/s,11/24/2016 14:15
Ping:,23.272,ms,Download:,92.31,Mbit/s,Upload:,14.11,Mbit/s,11/24/2016 14:16
Ping:,21.666,ms,Download:,91.96,Mbit/s,Upload:,14.01,Mbit/s,11/24/2016 14:16
Ping:,18.758,ms,Download:,91.36,Mbit/s,Upload:,14.05,Mbit/s,11/24/2016 14:17
Ping:,19.028,ms,Download:,92.3,Mbit/s,Upload:,14.32,Mbit/s,11/24/2016 14:17
Ping:,19.764,ms,Download:,89.2,Mbit/s,Upload:,13.8,Mbit/s,11/24/2016 14:18
Ping:,18.557,ms,Download:,92.19,Mbit/s,Upload:,14.08,Mbit/s,11/24/2016 14:18
Ping:,22.456,ms,Download:,87.69,Mbit/s,Upload:,10.02,Mbit/s,11/24/2016 14:19
Ping:,17.629,ms,Download:,92.27,Mbit/s,Upload:,13.87,Mbit/s,11/24/2016 14:19
Ping:,19.136,ms,Download:,92.25,Mbit/s,Upload:,13.98,Mbit/s,11/24/2016 14:20
Ping:,20.613,ms,Download:,90.37,Mbit/s,Upload:,13.87,Mbit/s,11/24/2016 14:20
Ping:,19.783,ms,Download:,90.88,Mbit/s,Upload:,14.07,Mbit/s,11/24/2016 14:21
Ping:,17.66,ms,Download:,92.03,Mbit/s,Upload:,13.85,Mbit/s,11/24/2016 14:21
Ping:,22.224,ms,Download:,91.72,Mbit/s,Upload:,13.64,Mbit/s,11/24/2016 14:22
Ping:,20.583,ms,Download:,91.7,Mbit/s,Upload:,14.01,Mbit/s,11/24/2016 14:22
Ping:,18.076,ms,Download:,89.82,Mbit/s,Upload:,13.96,Mbit/s,11/24/2016 14:23
Ping:,22.321,ms,Download:,90.56,Mbit/s,Upload:,13.94,Mbit/s,11/24/2016 14:23
Ping:,21.325,ms,Download:,87.97,Mbit/s,Upload:,13.49,Mbit/s,11/24/2016 14:24
Ping:,24.127,ms,Download:,88.75,Mbit/s,Upload:,13.67,Mbit/s,11/24/2016 14:24
Ping:,20.6,ms,Download:,90.74,Mbit/s,Upload:,14.07,Mbit/s,11/24/2016 14:25
Ping:,23.999,ms,Download:,91.15,Mbit/s,Upload:,13.75,Mbit/s,11/24/2016 14:25
Ping:,18.905,ms,Download:,91.64,Mbit/s,Upload:,14.09,Mbit/s,11/24/2016 14:26
Ping:,18.314,ms,Download:,92.07,Mbit/s,Upload:,13.67,Mbit/s,11/24/2016 14:26
Ping:,19.381,ms,Download:,89.03,Mbit/s,Upload:,13.66,Mbit/s,11/24/2016 14:27
Ping:,20.786,ms,Download:,90.25,Mbit/s,Upload:,13.53,Mbit/s,11/24/2016 14:27
Ping:,20.707,ms,Download:,91.49,Mbit/s,Upload:,14.02,Mbit/s,11/24/2016 14:28
Ping:,22.344,ms,Download:,91.72,Mbit/s,Upload:,14.08,Mbit/s,11/24/2016 14:28
Ping:,22.241,ms,Download:,92.35,Mbit/s,Upload:,14.29,Mbit/s,11/24/2016 14:29
Ping:,22.831,ms,Download:,90.68,Mbit/s,Upload:,13.1,Mbit/s,11/24/2016 14:29
Ping:,25.202,ms,Download:,89.8,Mbit/s,Upload:,14.08,Mbit/s,11/24/2016 14:30
Ping:,20.485,ms,Download:,90.51,Mbit/s,Upload:,14,Mbit/s,11/24/2016 14:30
Ping:,21.81,ms,Download:,91.39,Mbit/s,Upload:,13.97,Mbit/s,11/24/2016 14:31
Ping:,19.475,ms,Download:,92.24,Mbit/s,Upload:,14.11,Mbit/s,11/24/2016 14:32
Ping:,18.487,ms,Download:,92.33,Mbit/s,Upload:,14.34,Mbit/s,11/24/2016 14:32
Ping:,18.455,ms,Download:,92.22,Mbit/s,Upload:,14.27,Mbit/s,11/24/2016 14:32
Ping:,19.053,ms,Download:,92.28,Mbit/s,Upload:,14.03,Mbit/s,11/24/2016 14:33
Ping:,25.75,ms,Download:,92.09,Mbit/s,Upload:,13.74,Mbit/s,11/24/2016 14:33
Ping:,21.786,ms,Download:,91.76,Mbit/s,Upload:,13.91,Mbit/s,11/24/2016 14:34
Ping:,22.485,ms,Download:,90.72,Mbit/s,Upload:,13.76,Mbit/s,11/24/2016 14:34
Ping:,24.378,ms,Download:,91.46,Mbit/s,Upload:,13.97,Mbit/s,11/24/2016 14:35
Ping:,17.982,ms,Download:,92.03,Mbit/s,Upload:,13.66,Mbit/s,11/24/2016 14:36
Ping:,22.381,ms,Download:,90.17,Mbit/s,Upload:,13.99,Mbit/s,11/24/2016 14:36
Ping:,17.404,ms,Download:,92.39,Mbit/s,Upload:,13.96,Mbit/s,11/24/2016 14:37
Ping:,17.221,ms,Download:,91.33,Mbit/s,Upload:,14.32,Mbit/s,11/24/2016 14:37
Ping:,19.506,ms,Download:,92.16,Mbit/s,Upload:,13.84,Mbit/s,11/24/2016 14:38
Ping:,18.704,ms,Download:,91.85,Mbit/s,Upload:,13.81,Mbit/s,11/24/2016 14:38
Ping:,20.812,ms,Download:,92.6,Mbit/s,Upload:,13.86,Mbit/s,11/24/2016 14:39
Ping:,20.928,ms,Download:,91.6,Mbit/s,Upload:,13.64,Mbit/s,11/24/2016 14:39
Ping:,22.561,ms,Download:,86.31,Mbit/s,Upload:,13.56,Mbit/s,11/24/2016 14:40
Ping:,21.889,ms,Download:,91.2,Mbit/s,Upload:,14.11,Mbit/s,11/24/2016 14:40
Ping:,21.047,ms,Download:,91.95,Mbit/s,Upload:,14.12,Mbit/s,11/24/2016 14:41
Ping:,17.954,ms,Download:,92.06,Mbit/s,Upload:,14.15,Mbit/s,11/24/2016 14:41
Ping:,18.193,ms,Download:,92.38,Mbit/s,Upload:,14.39,Mbit/s,11/24/2016 14:42
Ping:,23.33,ms,Download:,91.29,Mbit/s,Upload:,14.19,Mbit/s,11/24/2016 14:42
Ping:,20.805,ms,Download:,92.26,Mbit/s,Upload:,14.5,Mbit/s,11/24/2016 14:43
Ping:,20.67,ms,Download:,92.32,Mbit/s,Upload:,14.05,Mbit/s,11/24/2016 14:43
Ping:,18.251,ms,Download:,90.87,Mbit/s,Upload:,13.83,Mbit/s,11/24/2016 14:44
Ping:,19.772,ms,Download:,92.56,Mbit/s,Upload:,14,Mbit/s,11/24/2016 14:44
Ping:,19.44,ms,Download:,92.21,Mbit/s,Upload:,14.25,Mbit/s,11/24/2016 14:45
Ping:,23.605,ms,Download:,91.33,Mbit/s,Upload:,13.26,Mbit/s,11/24/2016 14:45
Ping:,21.145,ms,Download:,91.82,Mbit/s,Upload:,14.43,Mbit/s,11/24/2016 14:46
Ping:,19.755,ms,Download:,91.21,Mbit/s,Upload:,14.36,Mbit/s,11/24/2016 14:46
Ping:,20.073,ms,Download:,91.91,Mbit/s,Upload:,14.32,Mbit/s,11/24/2016 14:47
Ping:,18.29,ms,Download:,92.02,Mbit/s,Upload:,14.04,Mbit/s,11/24/2016 14:47
Ping:,21.117,ms,Download:,91.79,Mbit/s,Upload:,14.2,Mbit/s,11/24/2016 14:48
Ping:,20.077,ms,Download:,91.94,Mbit/s,Upload:,14.09,Mbit/s,11/24/2016 14:48
Ping:,19.254,ms,Download:,92.13,Mbit/s,Upload:,14.47,Mbit/s,11/24/2016 14:49
Ping:,17.752,ms,Download:,89.36,Mbit/s,Upload:,13.79,Mbit/s,11/24/2016 14:49
Ping:,19.511,ms,Download:,92.31,Mbit/s,Upload:,13.98,Mbit/s,11/24/2016 14:50
Ping:,17.377,ms,Download:,89.8,Mbit/s,Upload:,14.38,Mbit/s,11/24/2016 14:50
Ping:,19.755,ms,Download:,92.02,Mbit/s,Upload:,13.98,Mbit/s,11/24/2016 14:51
Ping:,20.084,ms,Download:,91.3,Mbit/s,Upload:,14.21,Mbit/s,11/24/2016 14:51
Ping:,21.723,ms,Download:,91.95,Mbit/s,Upload:,14.11,Mbit/s,11/24/2016 14:52
Ping:,19.317,ms,Download:,92.38,Mbit/s,Upload:,13.73,Mbit/s,11/24/2016 14:52
Ping:,17.082,ms,Download:,92.25,Mbit/s,Upload:,13.93,Mbit/s,11/24/2016 14:53
Ping:,17.574,ms,Download:,91.98,Mbit/s,Upload:,14.3,Mbit/s,11/24/2016 14:53
Ping:,20.555,ms,Download:,92.16,Mbit/s,Upload:,14.16,Mbit/s,11/24/2016 14:54
Ping:,20.322,ms,Download:,91.97,Mbit/s,Upload:,14.41,Mbit/s,11/24/2016 14:54
Ping:,19.424,ms,Download:,91.67,Mbit/s,Upload:,14.33,Mbit/s,11/24/2016 14:55
Ping:,19.423,ms,Download:,90.08,Mbit/s,Upload:,13.87,Mbit/s,11/24/2016 14:55
Ping:,22.679,ms,Download:,88.99,Mbit/s,Upload:,14.23,Mbit/s,11/24/2016 14:56
Ping:,23.688,ms,Download:,90.98,Mbit/s,Upload:,14.02,Mbit/s,11/24/2016 14:56
Ping:,19.557,ms,Download:,91.82,Mbit/s,Upload:,14.11,Mbit/s,11/24/2016 14:57
Ping:,18.818,ms,Download:,58.48,Mbit/s,Upload:,13.72,Mbit/s,11/24/2016 14:57
Ping:,17.648,ms,Download:,88.68,Mbit/s,Upload:,14.25,Mbit/s,11/24/2016 14:58
Ping:,18.766,ms,Download:,92.64,Mbit/s,Upload:,14.16,Mbit/s,11/24/2016 14:58
Ping:,19.591,ms,Download:,83.73,Mbit/s,Upload:,14.24,Mbit/s,11/24/2016 14:59
Ping:,24.292,ms,Download:,91.74,Mbit/s,Upload:,14.04,Mbit/s,11/24/2016 14:59
Ping:,55.86,ms,Download:,91.57,Mbit/s,Upload:,14.22,Mbit/s,11/24/2016 15:00
Ping:,21.093,ms,Download:,91.58,Mbit/s,Upload:,14.26,Mbit/s,11/24/2016 15:00
Ping:,17.416,ms,Download:,89.49,Mbit/s,Upload:,14.27,Mbit/s,11/24/2016 15:01
Ping:,18.155,ms,Download:,91.34,Mbit/s,Upload:,13.9,Mbit/s,11/24/2016 15:02
Ping:,19.995,ms,Download:,91.91,Mbit/s,Upload:,14.29,Mbit/s,11/24/2016 15:02
Ping:,19.726,ms,Download:,91.99,Mbit/s,Upload:,14.46,Mbit/s,11/24/2016 15:03
Ping:,26.347,ms,Download:,90.96,Mbit/s,Upload:,14.29,Mbit/s,11/24/2016 15:03
Ping:,21.724,ms,Download:,90.93,Mbit/s,Upload:,14.29,Mbit/s,11/24/2016 15:04
Ping:,20.31,ms,Download:,91.99,Mbit/s,Upload:,14.08,Mbit/s,11/24/2016 15:04
Ping:,18.902,ms,Download:,92.13,Mbit/s,Upload:,14.15,Mbit/s,11/24/2016 15:05
Ping:,19.73,ms,Download:,91.9,Mbit/s,Upload:,13.66,Mbit/s,11/24/2016 15:05
Ping:,19.952,ms,Download:,74.31,Mbit/s,Upload:,14.41,Mbit/s,11/24/2016 15:06
Ping:,19.048,ms,Download:,91.82,Mbit/s,Upload:,14.34,Mbit/s,11/24/2016 15:06
Ping:,20.056,ms,Download:,91.7,Mbit/s,Upload:,14.16,Mbit/s,11/24/2016 15:07
Ping:,20.592,ms,Download:,91.73,Mbit/s,Upload:,14.23,Mbit/s,11/24/2016 15:07
Ping:,23.398,ms,Download:,91.87,Mbit/s,Upload:,14.25,Mbit/s,11/24/2016 15:08
Ping:,19.048,ms,Download:,92.35,Mbit/s,Upload:,14.26,Mbit/s,11/24/2016 15:08
Ping:,18.941,ms,Download:,92.12,Mbit/s,Upload:,13.98,Mbit/s,11/24/2016 15:09
Ping:,20.026,ms,Download:,91.77,Mbit/s,Upload:,14.15,Mbit/s,11/24/2016 15:09
Ping:,18.891,ms,Download:,91.99,Mbit/s,Upload:,14.13,Mbit/s,11/24/2016 15:10
Ping:,21.565,ms,Download:,92.13,Mbit/s,Upload:,12.84,Mbit/s,11/24/2016 15:10
Ping:,20.573,ms,Download:,92.15,Mbit/s,Upload:,13.81,Mbit/s,11/24/2016 15:11
Ping:,18.532,ms,Download:,91.97,Mbit/s,Upload:,13.36,Mbit/s,11/24/2016 15:11
Ping:,20.694,ms,Download:,91.95,Mbit/s,Upload:,13.56,Mbit/s,11/24/2016 15:12
Ping:,19.762,ms,Download:,91.3,Mbit/s,Upload:,13.76,Mbit/s,11/24/2016 15:12
Ping:,17.32,ms,Download:,91.76,Mbit/s,Upload:,13.62,Mbit/s,11/24/2016 15:13
Ping:,23.625,ms,Download:,92.25,Mbit/s,Upload:,13.63,Mbit/s,11/24/2016 15:13
Ping:,18.992,ms,Download:,92.01,Mbit/s,Upload:,13.79,Mbit/s,11/24/2016 15:14
Ping:,19.485,ms,Download:,90.93,Mbit/s,Upload:,14,Mbit/s,11/24/2016 15:14
Ping:,18.498,ms,Download:,91.97,Mbit/s,Upload:,13.46,Mbit/s,11/24/2016 15:15
Ping:,24.064,ms,Download:,92.7,Mbit/s,Upload:,13.11,Mbit/s,11/24/2016 15:15
Ping:,21.577,ms,Download:,91.97,Mbit/s,Upload:,13.87,Mbit/s,11/24/2016 15:16
Ping:,20.588,ms,Download:,90.87,Mbit/s,Upload:,13.54,Mbit/s,11/24/2016 15:16
Ping:,21.084,ms,Download:,91.94,Mbit/s,Upload:,13.42,Mbit/s,11/24/2016 15:17
Ping:,19.706,ms,Download:,92.72,Mbit/s,Upload:,13.93,Mbit/s,11/24/2016 15:17
Ping:,18.141,ms,Download:,91.92,Mbit/s,Upload:,13.9,Mbit/s,11/24/2016 15:18
Ping:,23.539,ms,Download:,91.83,Mbit/s,Upload:,14.06,Mbit/s,11/24/2016 15:18
Ping:,19.633,ms,Download:,91.4,Mbit/s,Upload:,13.94,Mbit/s,11/24/2016 15:19
Ping:,19.139,ms,Download:,91.39,Mbit/s,Upload:,14.11,Mbit/s,11/24/2016 15:19
Ping:,18.941,ms,Download:,92.62,Mbit/s,Upload:,13.25,Mbit/s,11/24/2016 15:20
Ping:,20.859,ms,Download:,91.3,Mbit/s,Upload:,13.32,Mbit/s,11/24/2016 15:20
Ping:,20.273,ms,Download:,92.22,Mbit/s,Upload:,13.68,Mbit/s,11/24/2016 15:21
Ping:,23.112,ms,Download:,83.14,Mbit/s,Upload:,13.87,Mbit/s,11/24/2016 15:21
Ping:,25.45,ms,Download:,90.9,Mbit/s,Upload:,13.57,Mbit/s,11/24/2016 15:22
Ping:,17.727,ms,Download:,92.39,Mbit/s,Upload:,13.69,Mbit/s,11/24/2016 15:22
Ping:,21.293,ms,Download:,92.12,Mbit/s,Upload:,13.61,Mbit/s,11/24/2016 15:23
Ping:,24.47,ms,Download:,68.87,Mbit/s,Upload:,14.01,Mbit/s,11/24/2016 15:23
Ping:,20.256,ms,Download:,91.14,Mbit/s,Upload:,14.08,Mbit/s,11/24/2016 15:24
Ping:,21.197,ms,Download:,91.99,Mbit/s,Upload:,14.53,Mbit/s,11/24/2016 15:24
Ping:,21.164,ms,Download:,92.07,Mbit/s,Upload:,14.06,Mbit/s,11/24/2016 15:25
Ping:,19.546,ms,Download:,92,Mbit/s,Upload:,14.29,Mbit/s,11/24/2016 15:25
Ping:,16.167,ms,Download:,91.59,Mbit/s,Upload:,13.8,Mbit/s,11/24/2016 15:26
Ping:,16.774,ms,Download:,90.36,Mbit/s,Upload:,14.42,Mbit/s,11/24/2016 15:26
Ping:,21.436,ms,Download:,91.54,Mbit/s,Upload:,14.29,Mbit/s,11/24/2016 15:27
Ping:,20.84,ms,Download:,92.79,Mbit/s,Upload:,13.65,Mbit/s,11/24/2016 15:27
Ping:,18.484,ms,Download:,92.64,Mbit/s,Upload:,14.23,Mbit/s,11/24/2016 15:28
Ping:,21.908,ms,Download:,92.12,Mbit/s,Upload:,14.06,Mbit/s,11/24/2016 15:28
Ping:,18.861,ms,Download:,91.86,Mbit/s,Upload:,14.03,Mbit/s,11/24/2016 15:29
